variant,image,time_block,arm,v1_t_m,v1_r_deg,lidar_only_t_m,lidar_only_r_deg,result_t_m,result_r_deg,v1_success,lidar_only_success,result_success,solver_called,solver_converged,nfev,residual_calls,lidar_support,camera_support,lidar_objective_before,lidar_objective_after,camera_scan_gt_t_m,camera_scan_gt_r_deg,camera_reference_result_t_m,camera_reference_result_r_deg
selected,1329069255935134,22151154,oracle_matched_random,0.1403799166109988,0.8111766228929749,0.1491847429907182,0.7439739284329231,0.14491508077986312,0.7598549849653495,True,True,True,True,True,7,49,414,5,0.19048490983317,0.1916286739202979,0.0010667460066926268,0.00611331663422505,0.14413384008726585,0.7547212914031783
selected,1329069256935232,22151154,lidar_only,0.20022293821902704,0.7002203855131269,0.2115779057522041,0.6394728692841064,0.2115779057522041,0.6394728692841064,True,True,True,True,True,8,56,381,0,0.19861166295373486,0.19468999739544637,0.00030134536966274964,0.0007923709643473923,0.21133532416102047,0.6398790076652683
selected,1329069256935232,22151154,prediction_full,0.20022293821902704,0.7002203855131269,0.2115779057522041,0.6394728692841064,0.21257868513885209,0.6482956319932265,True,True,True,True,True,8,56,381,7,0.19861166295373486,0.19474585561858337,0.00030134536966274964,0.0007923709643473923,0.21233613508343102,0.6487054726920409
selected,1329069256935232,22151154,prediction_common,0.20022293821902704,0.7002203855131269,0.2115779057522041,0.6394728692841064,0.2108255568934671,0.6637326350511085,True,True,True,True,True,8,56,381,21,0.19861166295373486,0.19487593905027525,0.00030134536966274964,0.0007923709643473923,0.2105828009047289,0.6641055079670171
selected,1329069256935232,22151154,oracle_prediction,0.20022293821902704,0.7002203855131269,0.2115779057522041,0.6394728692841064,0.2128618931022319,0.7412839031565166,True,True,True,True,True,7,49,381,16,0.19861166295373486,0.19686063761579983,0.00030134536966274964,0.0007923709643473923,0.21262281323328927,0.7416636853747343
selected,1329069256935232,22151154,oracle_matched_random,0.20022293821902704,0.7002203855131269,0.2115779057522041,0.6394728692841064,0.21269888480529275,0.7224279460015874,True,True,True,True,True,7,49,381,4,0.19861166295373486,0.19606406224127168,0.00030134536966274964,0.0007923709643473923,0.21245650621008744,0.7227975836846987
selected,1329069257935326,22151154,lidar_only,0.1496350179420433,0.7413783972271949,0.1667792293614353,0.8718917180103134,0.1667792293614353,0.8718917180103134,True,True,True,True,True,7,49,347,0,0.17549841915715414,0.17231168730670265,0.000693252333747999,0.005300418582786865,0.16645609783875653,0.8720578443523221
selected,1329069257935326,22151154,prediction_full,0.1496350179420433,0.7413783972271949,0.1667792293614353,0.8718917180103134,0.1653477384313033,0.8730978101579481,True,True,True,True,True,7,49,347,18,0.17549841915715414,0.1723796286745752,0.000693252333747999,0.005300418582786865,0.16502219717402414,0.8730923182195081
selected,1329069257935326,22151154,prediction_common,0.1496350179420433,0.7413783972271949,0.1667792293614353,0.8718917180103134,0.16651670817916261,0.8637638559592855,True,True,True,True,True,7,49,347,21,0.17549841915715414,0.17233292914855733,0.000693252333747999,0.005300418582786865,0.16619412231194983,0.863894745465078
selected,1329069257935326,22151154,oracle_prediction,0.1496350179420433,0.7413783972271949,0.1667792293614353,0.8718917180103134,0.1647118784287273,0.6591296565453926,True,True,True,True,True,8,56,347,18,0.17549841915715414,0.17992061281730096,0.000693252333747999,0.005300418582786865,0.16429249508224175,0.659614858325404
selected,1329069257935326,22151154,oracle_matched_random,0.1496350179420433,0.7413783972271949,0.1667792293614353,0.8718917180103134,0.17438634982510157,0.9127052419192476,True,True,True,True,True,8,56,347,6,0.17549841915715414,0.17347660390608133,0.000693252333747999,0.005300418582786865,0.17407288910571916,0.9124752521300519
selected,1329069258935419,22151154,lidar_only,0.19906595470602828,1.4994524217061103,0.18990356609930084,1.346234373171189,0.18990356609930084,1.346234373171189,True,True,True,True,True,8,56,251,0,0.1390969955874163,0.1337080794329861,0.0009397250344461635,0.026254680963412397,0.18967090424396726,1.324122470431881
selected,1329069258935419,22151154,prediction_full,0.19906595470602828,1.4994524217061103,0.18990356609930084,1.346234373171189,0.19053093287879436,1.368665077495896,True,True,True,True,True,8,56,251,8,0.1390969955874163,0.13383798136379768,0.0009397250344461635,0.026254680963412397,0.19030940536628219,1.3467045869049992
selected,1329069258935419,22151154,prediction_common,0.19906595470602828,1.4994524217061103,0.18990356609930084,1.346234373171189,0.19094109306787332,1.3776338587182744,True,True,True,True,True,8,56,251,20,0.1390969955874163,0.1338379777017229,0.0009397250344461635,0.026254680963412397,0.1907059438032195,1.3554462927268287
selected,1329069258935419,22151154,oracle_prediction,0.19906595470602828,1.4994524217061103,0.18990356609930084,1.346234373171189,0.20379022026946875,1.40681400167975,True,True,True,True,True,8,56,251,16,0.1390969955874163,0.13937879528147587,0.0009397250344461635,0.026254680963412397,0.20365950373042457,1.384651721349497
selected,1329069258935419,22151154,oracle_matched_random,0.19906595470602828,1.4994524217061103,0.18990356609930084,1.346234373171189,0.19052106135779928,1.4156363195436847,True,True,True,True,True,8,56,251,2,0.1390969955874163,0.13422750143992243,0.0009397250344461635,0.026254680963412397,0.19027385509592737,1.3934924640037114
selected,1329069259935526,22151154,lidar_only,0.20186638263493045,0.7723118406839422,0.14119322729493217,0.9347138784684837,0.14119322729493217,0.9347138784684837,True,True,True,True,True,9,63,209,0,0.1366050999093275,0.12406184022846944,0.0010935106611194322,0.0017680418967707938,0.14052364376182838,0.935970602091629
selected,1329069259935526,22151154,prediction_full,0.20186638263493045,0.7723118406839422,0.14119322729493217,0.9347138784684837,0.14277100819418553,0.8816917147254918,True,True,True,True,True,9,63,209,12,0.1366050999093275,0.12423512464676002,0.0010935106611194322,0.0017680418967707938,0.14205965718198318,0.8830150607353272
selected,1329069259935526,22151154,prediction_common,0.20186638263493045,0.7723118406839422,0.14119322729493217,0.9347138784684837,0.14020223453660044,0.9149154253920634,True,True,True,True,True,9,63,209,16,0.1366050999093275,0.12422593059485952,0.0010935106611194322,0.0017680418967707938,0.13951598456720346,0.9161270886219995
selected,1329069259935526,22151154,oracle_prediction,0.20186638263493045,0.7723118406839422,0.14119322729493217,0.9347138784684837,0.15025509027363898,0.9981085352285199,True,True,True,True,True,9,63,209,16,0.1366050999093275,0.13389809331224403,0.0010935106611194322,0.0017680418967707938,0.14952270401561701,0.9989183661699828
selected,1329069259935526,22151154,oracle_matched_random,0.20186638263493045,0.7723118406839422,0.14119322729493217,0.9347138784684837,0.13645501314236774,0.9878113468009898,True,True,True,True,True,9,63,209,5,0.1366050999093275,0.12531058314324278,0.0010935106611194322,0.0017680418967707938,0.1358725840959667,0.9888754629593836
selected,1329069260935613,22151154,lidar_only,0.22224480917490524,1.789907806955652,0.21429381143210646,1.8471974842745869,0.21429381143210646,1.8471974842745869,True,True,True,True,True,8,56,189,0,0.12092721988974152,0.11532155246948937,0.0009656571132975239,0.01742941807280241,0.21364199788073163,1.8337982544088351
selected,1329069260935613,22151154,prediction_full,0.22224480917490524,1.789907806955652,0.21429381143210646,1.8471974842745869,0.21378937636445292,1.8458039428328623,True,True,True,True,True,8,56,189,13,0.12092721988974152,0.11535237902960571,0.0009656571132975239,0.01742941807280241,0.21314701241688427,1.8325057872528194
selected,1329069260935613,22151154,prediction_common,0.22224480917490524,1.789907806955652,0.21429381143210646,1.8471974842745869,0.2134297625295214,1.83382084665427,True,True,True,True,True,8,56,189,20,0.12092721988974152,0.11614693620282275,0.0009656571132975239,0.01742941807280241,0.21276308624943038,1.8197818487030708
selected,1329069260935613,22151154,oracle_prediction,0.22224480917490524,1.789907806955652,0.21429381143210646,1.8471974842745869,0.20275858887481235,1.6225674996319317,True,True,True,True,True,8,56,189,14,0.12092721988974152,0.13276022001513796,0.0009656571132975239,0.01742941807280241,0.202163987817482,1.606734993020136
selected,1329069260935613,22151154,oracle_matched_random,0.22224480917490524,1.789907806955652,0.21429381143210646,1.8471974842745869,0.21294617273436128,1.8532316763663603,True,True,True,True,True,8,56,189,7,0.12092721988974152,0.12443135303770972,0.0009656571132975239,0.01742941807280241,0.212327377379187,1.8389849449026097
selected,1329069261935738,22151154,lidar_only,0.20656144934378604,0.9201995798291982,0.20261509804741848,0.9261561234900635,0.20261509804741848,0.9261561234900635,True,True,True,True,True,8,56,105,0,0.06628471202776527,0.06443219511863432,0.001222011470328207,0.003938779762292047,0.20317589087563934,0.9261861931059134
selected,1329069261935738,22151154,prediction_full,0.20656144934378604,0.9201995798291982,0.20261509804741848,0.9261561234900635,0.20784068994532184,0.9395342408752154,True,True,True,True,True,8,56,105,9,0.06628471202776527,0.0656345564153542,0.001222011470328207,0.003938779762292047,0.20848215394174435,0.9387532276027194
selected,1329069261935738,22151154,prediction_common,0.20656144934378604,0.9201995798291982,0.20261509804741848,0.9261561234900635,0.21604413809969766,0.9073636017229723,True,True,True,True,True,7,49,105,14,0.06628471202776527,0.06483617242825492,0.001222011470328207,0.003938779762292047,0.2166705941386686,0.9070939187888467
selected,1329069261935738,22151154,oracle_prediction,0.20656144934378604,0.9201995798291982,0.20261509804741848,0.9261561234900635,0.24844524851842326,1.2375364961479116,True,True,True,True,True,9,63,105,10,0.06628471202776527,0.07506628868446046,0.001222011470328207,0.003938779762292047,0.2492932021799833,1.2370532552655353
selected,1329069261935738,22151154,oracle_matched_random,0.20656144934378604,0.9201995798291982,0.20261509804741848,0.9261561234900635,0.20261509804741848,0.9261561234900635,True,True,True,True,True,8,56,105,0,0.06628471202776527,0.06443219511863432,0.001222011470328207,0.003938779762292047,0.20317589087563934,0.9261861931059134
selected,1329069262935798,22151154,lidar_only,0.16717587582673563,2.504289193426838,0.17206857582490392,2.6762687846450373,0.17206857582490392,2.6762687846450373,False,False,False,True,True,7,49,201,0,0.12504296232231038,0.12431178327426322,0.0006197749869698992,0.001023371053157685,0.17183691775611412,2.675459335529498
selected,1329069262935798,22151154,prediction_full,0.16717587582673563,2.504289193426838,0.17206857582490392,2.6762687846450373,0.16979312916995765,2.5642421063216414,False,False,False,True,True,7,49,201,14,0.12504296232231038,0.1246320375216228,0.0006197749869698992,0.001023371053157685,0.16952971044950044,2.563454946898663
selected,1329069262935798,22151154,prediction_common,0.16717587582673563,2.504289193426838,0.17206857582490392,2.6762687846450373,0.18060927261211018,2.817608092384525,False,False,False,True,True,8,56,201,26,0.12504296232231038,0.12492434074326338,0.0006197749869698992,0.001023371053157685,0.1804006942684492,2.816785933551914
selected,1329069262935798,22151154,oracle_prediction,0.16717587582673563,2.504289193426838,0.17206857582490392,2.6762687846450373,0.16344932844442892,2.3233691736172197,False,False,False,True,True,8,56,201,16,0.12504296232231038,0.1357947956812041,0.0006197749869698992,0.001023371053157685,0.16327651573994612,2.3225301965793346
selected,1329069262935798,22151154,oracle_matched_random,0.16717587582673563,2.504289193426838,0.17206857582490392,2.6762687846450373,0.18319636408249404,2.699930090228748,False,False,False,True,True,9,63,201,6,0.12504296232231038,0.13377679326446784,0.0006197749869698992,0.001023371053157685,0.1830917099312013,2.6990558415426995
selected,1329069263935898,22151154,lidar_only,0.06652243658857115,2.78716336752015,0.025459082113940913,2.8385470668154262,0.025459082113940913,2.8385470668154262,False,False,False,True,True,8,56,191,0,0.11872053271357501,0.11592708360931026,0.0017408737591827874,0.07806770816012844,0.027190900142418917,2.809295482983914
selected,1329069263935898,22151154,prediction_full,0.06652243658857115,2.78716336752015,0.025459082113940913,2.8385470668154262,0.025116042051153756,2.7687727142771434,False,False,False,True,True,8,56,191,8,0.11872053271357501,0.11608220576367977,0.0017408737591827874,0.07806770816012844,0.026749197961999174,2.7390669898472026
selected,1329069263935898,22151154,prediction_common,0.06652243658857115,2.78716336752015,0.025459082113940913,2.8385470668154262,0.027862183609295165,2.764208173337997,False,False,False,True,True,8,56,191,18,0.11872053271357501,0.11611217653625489,0.0017408737591827874,0.07806770816012844,0.02956517568859167,2.73397218195815
selected,1329069263935898,22151154,oracle_prediction,0.06652243658857115,2.78716336752015,0.025459082113940913,2.8385470668154262,0.0410161636835242,2.2333009478205703,False,False,False,True,True,8,56,191,17,0.11872053271357501,0.1258799173830076,0.0017408737591827874,0.07806770816012844,0.04148281112761123,2.1989807405934916
selected,1329069263935898,22151154,oracle_matched_random,0.06652243658857115,2.78716336752015,0.025459082113940913,2.8385470668154262,0.018586344024447872,2.793045668343761,False,False,False,True,True,8,56,191,3,0.11872053271357501,0.11660632698312692,0.0017408737591827874,0.07806770816012844,0.02006123007904983,2.765619411717206
selected,1329069264935993,22151154,lidar_only,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.07471475101301309,2.40974596208974,False,False,False,True,True,8,56,170,0,0.10150134319333702,0.09770787046039577,0.0015253710063916344,0.006726707038100436,0.07448837411562596,2.413587769700935
selected,1329069264935993,22151154,prediction_full,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.07923649024586663,2.4271917266813055,False,False,False,True,True,8,56,170,12,0.10150134319333702,0.09779841242190487,0.0015253710063916344,0.006726707038100436,0.07901051646269781,2.4309807197244715
selected,1329069264935993,22151154,prediction_common,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.07466330834568839,2.3097436534280473,False,False,False,True,True,8,56,170,21,0.10150134319333702,0.09798205342907318,0.0015253710063916344,0.006726707038100436,0.0744601291269958,2.313663698772825
selected,1329069264935993,22151154,oracle_prediction,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.10846062163865926,1.6716963065524872,False,False,True,True,True,9,63,170,21,0.10150134319333702,0.11563933530598886,0.0015253710063916344,0.006726707038100436,0.10839099748150315,1.6766461281496257
selected,1329069264935993,22151154,oracle_matched_random,0.07833638056706856,2.242981834468946,0.07471475101301309,2.40974596208974,0.0680391845109757,2.152512466027853,False,False,False,True,True,8,56,170,7,0.10150134319333702,0.09962743867739522,0.0015253710063916344,0.006726707038100436,0.0675944745025766,2.1565769096177987
selected,1329069265936142,22151154,lidar_only,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.2222622716578191,3.2133055540086577,False,False,False,True,True,8,56,108,0,0.07176761937403135,0.0702853635089554,0.0016163706088973863,0.032231246688525526,0.22387813947664031,3.1910109564193916
selected,1329069265936142,22151154,prediction_full,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.2246561373531013,3.217140514542626,False,False,False,True,True,7,49,108,21,0.07176761937403135,0.07057220939741292,0.0016163706088973863,0.032231246688525526,0.22627227215469362,3.1947440795207918
selected,1329069265936142,22151154,prediction_common,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.214417239812627,3.145741786764722,False,False,False,True,True,8,56,108,19,0.07176761937403135,0.07065183242548258,0.0016163706088973863,0.032231246688525526,0.2160318782947314,3.1235511186444462
selected,1329069265936142,22151154,oracle_prediction,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.13385773072698517,2.5488586835235982,False,False,False,True,True,9,63,108,16,0.07176761937403135,0.08592181714819877,0.0016163706088973863,0.032231246688525526,0.1352661687278779,2.5274691390061053
selected,1329069265936142,22151154,oracle_matched_random,0.21331696516944282,3.194844858329392,0.2222622716578191,3.2133055540086577,0.19632395452023238,3.0233532990804837,False,False,False,True,True,8,56,108,2,0.07176761937403135,0.07178109165759565,0.0016163706088973863,0.032231246688525526,0.19791963297750836,3.001822122116251
selected,1329069266936186,22151154,lidar_only,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.12408204161554451,2.7783295356589237,False,False,False,True,True,8,56,190,0,0.13042483076748582,0.12856343831907954,0.0009468442982054061,0.017084810376976484,0.12477450399995442,2.7767386455677476
selected,1329069266936186,22151154,prediction_full,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.12756007131783348,2.8073511560182616,False,False,False,True,True,8,56,190,21,0.13042483076748582,0.1288225564208384,0.0009468442982054061,0.017084810376976484,0.1282521151340774,2.805523381548655
selected,1329069266936186,22151154,prediction_common,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.11441484947951594,2.7536529971151844,False,False,False,True,True,8,56,190,25,0.13042483076748582,0.12917387663930954,0.0009468442982054061,0.017084810376976484,0.11508243529023685,2.752501263418714
selected,1329069266936186,22151154,oracle_prediction,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.07547922751712867,2.5224530620064503,False,False,False,True,True,9,63,190,22,0.13042483076748582,0.1419048075019883,0.0009468442982054061,0.017084810376976484,0.07590675767968204,2.522893643975348
selected,1329069266936186,22151154,oracle_matched_random,0.10585175979558513,2.686367144039653,0.12408204161554451,2.7783295356589237,0.10160970824300909,2.6860548473834687,False,False,False,True,True,8,56,190,9,0.13042483076748582,0.13286491885486976,0.0009468442982054061,0.017084810376976484,0.1022992647592903,2.6855846417546982
selected,1329069267936284,22151154,lidar_only,0.2848890213838482,2.9647484661979755,0.2617073004834231,2.9640742720049613,0.2617073004834231,2.9640742720049613,False,False,False,True,True,8,56,227,0,0.15097290986317874,0.14817241513861265,0.0021144406666193543,0.017678861473539878,0.26318076474701246,2.9482530845075092
selected,1329069267936284,22151154,prediction_full,0.2848890213838482,2.9647484661979755,0.2617073004834231,2.9640742720049613,0.26585877287973925,3.0624537016872386,False,False,False,True,True,8,56,227,14,0.15097290986317874,0.1484607108885334,0.0021144406666193543,0.017678861473539878,0.26732023892941464,3.046699021861833
selected,1329069267936284,22151154,prediction_common,0.2848890213838482,2.9647484661979755,0.2617073004834231,2.9640742720049613,0.26790154171680575,3.0433843593332033,False,False,False,True,True,8,56,227,35,0.15097290986317874,0.1484652425681767,0.0021144406666193543,0.017678861473539878,0.2693560195637804,3.0276906052938504
selected,1329069267936284,22151154,oracle_prediction,0.2848890213838482,2.9647484661979755,0.2617073004834231,2.9640742720049613,0.20426065109100094,2.661769726853122,False,False,False,True,True,9,63,227,21,0.15097290986317874,0.16877333574689513,0.0021144406666193543,0.017678861473539878,0.2056672086507756,2.6468620041909743
selected,1329069267936284,22151154,oracle_matched_random,0.2848890213838482,2.9647484661979755,0.2617073004834231,2.9640742720049613,0.25954107304745394,2.9663255538116,False,False,False,True,True,8,56,227,9,0.15097290986317874,0.1486465412019721,0.0021144406666193543,0.017678861473539878,0.2610089186585508,2.9506644680996628
selected,1329069268938839,22151154,lidar_only,0.15377627260033275,1.883473053209172,0.12076917377977829,1.7092602718025898,0.12076917377977829,1.7092602718025898,True,True,True,True,True,8,56,176,0,0.12890851328594688,0.12283030097224582,0.0027153313570463344,0.01994051041467745,0.121217645673665,1.7062830104385318
selected,1329069268938839,22151154,prediction_full,0.15377627260033275,1.883473053209172,0.12076917377977829,1.7092602718025898,0.12898099898084717,1.8350051411509516,True,True,True,True,True,8,56,176,19,0.12890851328594688,0.12369940856216216,0.0027153313570463344,0.01994051041467745,0.12935122015128667,1.8327814909864928
selected,1329069268938839,22151154,prediction_common,0.15377627260033275,1.883473053209172,0.12076917377977829,1.7092602718025898,0.1246224008000596,1.7291710147346022,True,True,True,True,True,8,56,176,23,0.12890851328594688,0.12293925393904387,0.0027153313570463344,0.01994051041467745,0.125050105348083,1.7263185732478343
selected,1329069268938839,22151154,oracle_prediction,0.15377627260033275,1.883473053209172,0.12076917377977829,1.7092602718025898,0.14293199905233323,1.7629846835245953,True,True,True,True,True,8,56,176,21,0.12890851328594688,0.12799677259863784,0.0027153313570463344,0.01994051041467745,0.14306680328448124,1.760817892431248
selected,1329069268938839,22151154,oracle_matched_random,0.15377627260033275,1.883473053209172,0.12076917377977829,1.7092602718025898,0.1409183486770551,1.8505900961456443,True,True,True,True,True,8,56,176,6,0.12890851328594688,0.12398555322192063,0.0027153313570463344,0.01994051041467745,0.14146959848997756,1.8478463648502703
selected,1329069269936473,22151154,lidar_only,0.23280085492327865,2.449362196151333,0.23489369890251172,2.367735183237437,0.23489369890251172,2.367735183237437,False,False,False,True,True,8,56,136,0,0.0910436303369598,0.08877199592157033,0.0011590136016481165,0.0018322902495946929,0.23450546291675414,2.3677543495950673
selected,1329069269936473,22151154,prediction_full,0.23280085492327865,2.449362196151333,0.23489369890251172,2.367735183237437,0.2356193555309378,2.3902719668982946,False,False,False,True,True,8,56,136,23,0.0910436303369598,0.08934641869957506,0.0011590136016481165,0.0018322902495946929,0.23519282953262832,2.3902172653783196
selected,1329069269936473,22151154,prediction_common,0.23280085492327865,2.449362196151333,0.23489369890251172,2.367735183237437,0.23405245506048653,2.346691731970781,False,False,False,True,True,8,56,136,25,0.0910436303369598,0.08942310150970771,0.0011590136016481165,0.0018322902495946929,0.23367939256716558,2.3467833685827024
selected,1329069269936473,22151154,oracle_prediction,0.23280085492327865,2.449362196151333,0.23489369890251172,2.367735183237437,0.1943358394283555,1.732430896727387,False,False,True,True,True,9,63,136,23,0.0910436303369598,0.10652909722152279,0.0011590136016481165,0.0018322902495946929,0.19398942658811777,1.732860050226026
selected,1329069269936473,22151154,oracle_matched_random,0.23280085492327865,2.449362196151333,0.23489369890251172,2.367735183237437,0.23478677961062122,2.5974583415112975,False,False,False,True,True,8,56,136,5,0.0910436303369598,0.09207977867835333,0.0011590136016481165,0.0018322902495946929,0.2343993225832226,2.597532468674885
selected,1329069270936571,22151154,lidar_only,0.26360832978484644,1.3334491274452656,0.20890395944496157,1.196963103493585,0.20890395944496157,1.196963103493585,True,True,True,True,True,8,56,137,0,0.10564949733904502,0.09919111342997675,0.0008071436406236623,0.0014739458121614186,0.20912182714140737,1.1971542446298393
selected,1329069270936571,22151154,prediction_full,0.26360832978484644,1.3334491274452656,0.20890395944496157,1.196963103493585,0.2140186911415985,1.2794969522736002,True,True,True,True,True,8,56,137,21,0.10564949733904502,0.09937308088461881,0.0008071436406236623,0.0014739458121614186,0.21423842450700198,1.2796964572772398
selected,1329069270936571,22151154,prediction_common,0.26360832978484644,1.3334491274452656,0.20890395944496157,1.196963103493585,0.21848525337965885,1.3046707458903968,True,True,True,True,True,8,56,137,33,0.10564949733904502,0.09974883340246968,0.0008071436406236623,0.0014739458121614186,0.21869652230194214,1.304853327426426
selected,1329069270936571,22151154,oracle_prediction,0.26360832978484644,1.3334491274452656,0.20890395944496157,1.196963103493585,0.18968912688352618,1.158791567314967,True,True,True,True,True,8,56,137,25,0.10564949733904502,0.10728056637823197,0.0008071436406236623,0.0014739458121614186,0.18976730859514637,1.1587308488960546
selected,1329069270936571,22151154,oracle_matched_random,0.26360832978484644,1.3334491274452656,0.20890395944496157,1.196963103493585,0.22231369350270344,1.3502958729140742,True,True,True,True,True,8,56,137,6,0.10564949733904502,0.10131486385449817,0.0008071436406236623,0.0014739458121614186,0.22251941310588522,1.3504044485691666
selected,1329069271936728,22151154,lidar_only,0.16696861167593555,1.0790583066979498,0.16842763673120606,1.0408162415944788,0.16842763673120606,1.0408162415944788,True,True,True,True,True,7,49,195,0,0.14348991564695354,0.14159309364783407,0.00019536676805088227,0.00017388649138529172,0.1684336982139409,1.0408329418041617
selected,1329069271936728,22151154,prediction_full,0.16696861167593555,1.0790583066979498,0.16842763673120606,1.0408162415944788,0.17088131480520033,1.1530564315996723,True,True,True,True,True,7,49,195,29,0.14348991564695354,0.14210938708121093,0.00019536676805088227,0.00017388649138529172,0.17088482227782642,1.153077131133523
selected,1329069271936728,22151154,prediction_common,0.16696861167593555,1.0790583066979498,0.16842763673120606,1.0408162415944788,0.1739102454522897,1.0900723428632897,True,True,True,True,True,7,49,195,31,0.14348991564695354,0.14174652692469916,0.00019536676805088227,0.00017388649138529172,0.1739185301227503,1.0900901812665844
selected,1329069271936728,22151154,oracle_prediction,0.16696861167593555,1.0790583066979498,0.16842763673120606,1.0408162415944788,0.17843028969998637,1.0249765437836076,True,True,True,True,True,8,56,195,28,0.14348991564695354,0.14480209723548845,0.00019536676805088227,0.00017388649138529172,0.17846678155433454,1.0250020410910345
selected,1329069271936728,22151154,oracle_matched_random,0.16696861167593555,1.0790583066979498,0.16842763673120606,1.0408162415944788,0.15972853324332248,0.7964728117089803,True,True,True,True,True,8,56,195,9,0.14348991564695354,0.14527558154361578,0.00019536676805088227,0.00017388649138529172,0.15976200051123077,0.7964877165720423
selected,1329069272936767,22151154,lidar_only,0.21228366606161284,1.038450647369272,0.19737677851233854,0.9844249627524165,0.19737677851233854,0.9844249627524165,True,True,True,True,True,7,49,176,0,0.12989038010933296,0.12905526651742855,0.0032317988325946097,0.0016380526662701147,0.19974074951152,0.9856862973832917
selected,1329069272936767,22151154,prediction_full,0.21228366606161284,1.038450647369272,0.19737677851233854,0.9844249627524165,0.20234839835969745,1.0701388967710428,True,True,True,True,True,8,56,176,30,0.12989038010933296,0.13011077808056815,0.0032317988325946097,0.0016380526662701147,0.2047355210922713,1.0714817996076205
selected,1329069272936767,22151154,prediction_common,0.21228366606161284,1.038450647369272,0.19737677851233854,0.9844249627524165,0.20405485370559778,1.050438842933466,True,True,True,True,True,7,49,176,51,0.12989038010933296,0.12936869119049438,0.0032317988325946097,0.0016380526662701147,0.20637618666120677,1.0517727516273554
selected,1329069272936767,22151154,oracle_prediction,0.21228366606161284,1.038450647369272,0.19737677851233854,0.9844249627524165,0.19421531149232016,1.0557484579536702,True,True,True,True,True,7,49,176,45,0.12989038010933296,0.13143527593709284,0.0032317988325946097,0.0016380526662701147,0.19647812696078812,1.0571408910338875
selected,1329069272936767,22151154,oracle_matched_random,0.21228366606161284,1.038450647369272,0.19737677851233854,0.9844249627524165,0.18998782329485447,0.9752894667494406,True,True,True,True,True,7,49,176,17,0.12989038010933296,0.1298879855544878,0.0032317988325946097,0.0016380526662701147,0.1922023449056928,0.9766276090776363
selected,1329069273936858,22151154,lidar_only,0.24766389192741103,1.6707791409024404,0.24610798516007062,1.5081970193585559,0.24610798516007062,1.5081970193585559,True,True,True,True,True,8,56,139,0,0.10735262257073167,0.10320021101274769,0.0023619633053986334,0.008960238813656646,0.24714863227204156,1.5158758576474334
selected,1329069273936858,22151154,prediction_full,0.24766389192741103,1.6707791409024404,0.24610798516007062,1.5081970193585559,0.24950052103563206,1.5647985815883345,True,True,True,True,True,8,56,139,28,0.10735262257073167,0.10395549023870977,0.0023619633053986334,0.008960238813656646,0.2506564689815279,1.572276457231247
selected,1329069273936858,22151154,prediction_common,0.24766389192741103,1.6707791409024404,0.24610798516007062,1.5081970193585559,0.2651737124779808,1.606177648042087,True,True,True,True,True,8,56,139,48,0.10735262257073167,0.10402657851508458,0.0023619633053986334,0.008960238813656646,0.26627319839738894,1.613815457685139
selected,1329069273936858,22151154,oracle_prediction,0.24766389192741103,1.6707791409024404,0.24610798516007062,1.5081970193585559,0.23103409526264934,1.3026094664275394,True,True,True,True,True,8,56,139,35,0.10735262257073167,0.10720283285192733,0.0023619633053986334,0.008960238813656646,0.23181662943056985,1.3105147387629565
selected,1329069273936858,22151154,oracle_matched_random,0.24766389192741103,1.6707791409024404,0.24610798516007062,1.5081970193585559,0.2690490267966516,1.613012436765886,True,True,True,True,True,8,56,139,19,0.10735262257073167,0.10400160673247147,0.0023619633053986334,0.008960238813656646,0.2700607658078518,1.620870468624708
selected,1329069274936948,22151154,lidar_only,0.23429237594619684,2.2493974464469435,0.1974561840791009,1.9983100985699895,0.1974561840791009,1.9983100985699895,False,True,True,True,True,8,56,161,0,0.1235667948699668,0.10602137501464853,0.002304284650386567,0.0020524215168179084,0.19912756715303984,1.9988156946682258
selected,1329069274936948,22151154,prediction_full,0.23429237594619684,2.2493974464469435,0.1974561840791009,1.9983100985699895,0.20083388710658273,1.997727873759991,False,True,True,True,True,8,56,161,28,0.1235667948699668,0.10636693503474362,0.002304284650386567,0.0020524215168179084,0.20247232205468962,1.9981784558263556
